timestamp,stage,region,fem_call_idx,web_height_1,web_height_2,web_height_3,web_height_4,web_height_5,flange_width_1,flange_width_2,flange_width_3,flange_width_4,flange_width_5,lip_height_1,lip_height_2,lip_height_3,lip_height_4,lip_height_5,thickness_1,thickness_2,thickness_3,thickness_4,thickness_5,skin_thickness_1,skin_thickness_2,skin_thickness_3,skin_thickness_4,skin_thickness_5,weight,rf_strength_0,rf_stability_0,rf_stability_1,rf_stability_2,rf_stability_3,rf_stability_4,rf_stability_5,rf_stability_6,rf_stability_7,rf_stability_8,rf_stability_9,rf_stability_10,rf_stability_11,rf_stability_12,rf_stability_13,rf_stability_14,rf_stability_15,rf_stability_16,rf_stability_17,rf_stability_18,rf_stability_19,rf_stability_20,rf_stability_21,rf_stability_22,rf_stability_23,rf_stability_24,rf_stability_25,rf_stability_26,rf_stability_27,rf_stability_28,rf_stability_29,rf_buckling_0,rf_buckling_1,rf_buckling_2,rf_buckling_3,rf_buckling_4,rf_buckling_5,rf_buckling_6,rf_buckling_7,rf_buckling_8,rf_buckling_9,rf_buckling_10,rf_buckling_11,rf_buckling_12,rf_buckling_13,rf_buckling_14,rf_buckling_15,rf_buckling_16,rf_buckling_17,rf_buckling_18,rf_buckling_19,rf_buckling_20,rf_buckling_21,rf_buckling_22,rf_buckling_23,rf_buckling_24,rf_buckling_25,rf_buckling_26
2025-06-22 23:28:19,sampling,-1,0,29.147670530813972,29.480413236784464,28.310627587361736,29.069841504268805,29.43455296146183,27.641121434051296,23.27954179639295,22.961358228064498,26.64777974807477,23.977651133663812,6.23032054255899,6.172742965208238,6.185048918206953,5.244821576800196,5.663387371065198,4.4476063375234665,4.999130692811976,4.696007284599351,5.310645137822704,4.642632334996906,4.741033770491406,4.671017821037378,5.14050131545316,4.689294811846658,5.539651010033873,27.58685238468424,1.05,1.7921784157885543,1.7921784157885543,1.4468644774436772,1.783098692824047,1.5601435457750648,2.128555756839817,2.128555756839817,1.5601435457750648,1.783098692824047,1.4468644774436772,1.0847774687628695,1.0847774687628695,0.940602519562112,1.1864490769534837,0.9721512642793972,1.4360461632001973,1.4360461632001973,0.9721512642793972,1.1864490769534837,0.940602519562112,1.2733572148263024,1.2733572148263024,1.1381362149555194,1.79619954892294,1.1596972118065805,1.114346092645643,1.1143460926456432,1.1596972118065805,1.79619954892294,1.1381362149555194,1.2090061941339212,1.089068902206216,0.989997564682961,1.2045854153252369,1.1341457375140749,1.2045854153252369,0.989997564682961,1.089068902206216,1.2090061941339212,1.173319356278366,1.101090922980826,0.9909271900307997,1.2068560097066938,1.1316436847094522,1.2068560097066938,0.9909271900307997,1.101090922980826,1.173319356278366,3.614807739484347,3.256203613776107,2.959991644446341,3.601578795956058,3.390988852800369,3.601578795956058,2.959991644446341,3.256203613776107,3.614807739484347
2025-06-22 23:28:36,sampling,-1,1,28.933216933499406,28.677409610840872,29.402645621847633,27.53238541478098,27.26402745278498,28.506247508205156,23.550712393714463,22.97116241591605,28.065069140644624,25.99318711787591,5.9679001038175095,6.401271439739685,6.701719923107239,5.159579780972223,5.850553526527682,4.522884452531137,4.804440748396206,5.033608826962882,5.048833319343554,4.522146674959649,4.872367411832382,4.69557098217881,4.935218229594584,4.884312942254391,5.808145697215093,27.881091668124117,1.05,1.924742813549564,1.924742813549564,1.4552241661878855,1.648931142213767,1.7336697016239777,2.449562584116613,2.449562584116613,1.7336697016239777,1.648931142213767,1.4552241661878855,1.1717052533384784,1.1717052533384784,0.9496722264469296,1.0743725418645833,1.0891531202472309,1.6588700884099177,1.6588700884099177,1.0891531202472309,1.0743725418645833,0.9496722264469296,1.4657948622390522,1.4657948622390522,1.1661469665416142,1.48858753712007,1.4261057443855023,1.4413919140866964,1.4413919140866964,1.4261057443855023,1.48858753712007,1.1661469665416142,1.2133164476437266,1.0245435586458198,1.1230367759302813,1.0906529640626543,1.000862521304717,1.0906529640626543,1.1230367759302813,1.0245435586458198,1.2133164476437266,1.1777088771398063,1.0347435185720468,1.1254089961775715,1.0917608723526904,0.9998651061927378,1.0917608723526904,1.1254089961775715,1.0347435185720468,1.1777088771398063,3.627680588606701,3.063282143360778,3.357767419217081,3.26099252559797,2.992525896477271,3.26099252559797,3.357767419217081,3.063282143360778,3.627680588606701
2025-06-22 23:28:48,sampling,-1,2,27.508832141410817,28.468501505028026,28.27433497524943,27.944989111418323,28.33549334576587,27.300672667342116,24.458338533106144,22.76681464636211,26.393526000614834,24.61429052793896,6.091356793225029,6.466756777661841,6.1826437054904355,5.484228866627919,6.1993335323602725,4.462482416339237,4.894497284028914,5.105383439402738,5.267523982615853,4.369835990922992,4.66635880598908,4.844022947634001,4.849288176479502,4.9536852600262575,5.528344407568981,27.54505046091967,1.05,1.724286117899832,1.724286117899832,1.5357714807856655,1.5932077878747624,1.7540720448139182,2.132223563387412,2.132223563387412,1.7540720448139182,1.5932077878747624,1.5357714807856655,1.0403282858842549,1.0403282858842549,1.0218315518252057,1.030649668139189,1.116654718129954,1.434183187773017,1.434183187773017,1.116654718129954,1.030649668139189,1.0218315518252057,1.1740802182129622,1.1740802182129622,1.3498034514402786,1.3706390255561247,1.5151651635936183,1.104544129409617,1.104544129409617,1.5151651635936183,1.3706390255561247,1.3498034514402786,1.0501682793390943,1.0367386514180084,1.0293786345127929,1.1027209277760508,1.031565690238429,1.1027209277760508,1.0293786345127929,1.0367386514180084,1.0501682793390943,1.0185117400016008,1.048436642421014,1.0316820540927232,1.1032926114327264,1.0304334340973191,1.1032926114327264,1.0316820540927232,1.048436642421014,1.0185117400016008,3.1398977731147064,3.099727696757401,3.0777327174927125,3.297055066555008,3.084327759599917,3.297055066555008,3.0777327174927125,3.099727696757401,3.1398977731147064
2025-06-22 23:28:56,sampling,-1,3,28.70629827114129,27.929874851080843,28.655648299385774,28.485984970106752,27.243827301113036,28.33585861636488,22.759218887050245,24.11125537999487,28.076222254715955,24.129613815445172,6.0769089690760865,6.085419095707364,6.287611728149852,5.620535136012154,5.713207613332168,4.549439243260639,4.915158637185756,4.93618434315108,4.986741731352082,4.43177902046959,4.681086264964096,4.886479978002215,4.908510114265979,4.897064776473242,5.400365477172541,27.467970370565297,1.05,1.7571653222174384,1.7571653222174384,1.5807809341846295,1.635576767382345,1.698060178474527,1.9773277020801543,1.9773277020801543,1.698060178474527,1.635576767382345,1.5807809341846295,1.0554793278134975,1.0554793278134975,1.050627104046732,1.0626638851685173,1.0797570647086725,1.3312030991186483,1.3312030991186483,1.0797570647086725,1.0626638851685173,1.050627104046732,1.197285702102402,1.197285702102402,1.411980383389296,1.4527788113732634,1.4310336494437197,0.9709881905912124,0.9709881905912124,1.4310336494437197,1.4527788113732634,1.411980383389296,1.1869752826891562,0.9639580618729082,1.074536719483102,1.1527734035541377,0.9357707943358782,1.1527734035541377,1.074536719483102,0.9639580618729082,1.1869752826891562,1.1524076116362645,0.974552823159205,1.0770984640956485,1.1534865003217458,0.934127007454326,1.1534865003217458,1.0770984640956485,0.974552823159205,1.1524076116362645,3.548925911559548,2.882115511060665,3.212737920689101,3.446653236886437,2.7978253222988405,3.446653236886437,3.212737920689101,2.882115511060665,3.548925911559548
2025-06-22 23:29:04,sampling,-1,4,27.774121197970253,29.747200208867948,29.80783922469632,30.104448022348986,27.537981188479655,29.30995220853962,24.71492914174883,22.593628922149904,26.71833785824008,25.80786177654044,6.302805708517009,6.0330977691646215,6.542015220897115,5.281613669089271,6.119778677230947,4.422733920904555,4.939167696655137,5.052629373068796,5.200113005314965,4.447768362638883,4.609818163803531,4.956554517951543,4.813284681531336,4.949870128680498,5.3891545979663205,27.673722024250434,1.05,1.6885665231369276,1.6885665231369276,1.626999937242125,1.5885714514206393,1.7508430649232312,1.988694185493691,1.988694185493691,1.7508430649232312,1.5885714514206393,1.626999937242125,1.0113644293097688,1.0113644293097688,1.088965091266787,1.0190550173625608,1.113814637860313,1.3315466148274162,1.3315466148274162,1.113814637860313,1.0190550173625608,1.088965091266787,1.106010440852846,1.106010440852846,1.5110987458232574,1.3277813350259264,1.508705192090836,0.9623813880601104,0.9623813880601104,1.508705192090836,1.3277813350259264,1.5110987458232574,1.1055149571258995,1.155186808719035,1.1505408405465811,1.2982641117918587,0.999816842375261,1.2982641117918587,1.1505408405465811,1.155186808719035,1.1055149571258995,1.0724686356506872,1.1688737185943332,1.1533365043652262,1.2988392327186058,0.9979563940074456,1.2988392327186058,1.1533365043652262,1.1688737185943332,1.0724686356506872,3.305383614452329,3.453890005151852,3.439989153374369,3.8816681822221226,2.989361845463852,3.8816681822221226,3.439989153374369,3.453890005151852,3.305383614452329
2025-06-22 23:29:12,sampling,-1,5,28.18908345265408,28.872238486991193,27.849088379529036,29.435226540864562,27.369809591803534,26.882105634136753,24.89589702144932,22.331993352225656,28.327941099795062,24.310301576737427,5.738027670757485,5.996572221687516,6.71114925129821,5.251848048908429,5.6785847112564865,4.624303303133492,5.043674144279042,5.001747750505133,5.114485275538847,4.657070186455654,4.950468607552459,4.835270186690918,5.055374495197694,5.0204317896634985,5.7781500341726915,28.32277787339374,1.05,2.01865744407682,2.01865744407682,1.5864318336522314,1.777294908924224,1.8665237685546108,2.4507028306401337,2.4507028306401337,1.8665237685546108,1.777294908924224,1.5864318336522314,1.2295442728030876,1.2295442728030876,1.03753554404876,1.1581104020257016,1.1776027700951772,1.6469333584259636,1.6469333584259636,1.1776027700951772,1.1581104020257016,1.03753554404876,1.5919246610430406,1.5919246610430406,1.3551275294788658,1.6833015494498635,1.6366673748885228,1.4065585750051692,1.4065585750051692,1.6366673748885228,1.6833015494498635,1.3551275294788658,1.1373968717154936,1.1027825944848293,0.9914551060270558,1.2821072769524162,0.9983385329710622,1.2821072769524162,0.9914551060270556,1.1027825944848293,1.1373968717154936,1.1034657024037644,1.114449452758264,0.9929807715804676,1.284058468046549,0.9967407963082856,1.284058468046549,0.9929807715804676,1.114449452758264,1.1034657024037644,3.4007105177581627,3.2972182741349703,2.9643523549754613,3.8333510799899058,2.9849062553303765,3.8333510799899058,2.9643523549754613,3.2972182741349703,3.4007105177581627
2025-06-22 23:29:20,sampling,-1,6,27.442823192811954,29.23884188613279,29.735397211173872,27.639733891971787,27.668363551160002,26.88872292177349,23.844031371166896,22.578658003993674,26.346322903929604,25.521013443761266,5.821296100122058,6.287748774160586,6.695079089827593,5.62358738813373,6.209364344438341,4.46807666717526,5.03195395392245,4.93362491096793,5.0899405880045165,4.632220621305284,4.634605055137011,4.742973208390647,5.0606217971261875,4.910578210504497,5.310181690056193,27.433897875912397,1.05,1.6823002375323992,1.6823002375323992,1.480637343383471,1.758996239738741,1.714878110761476,1.889799205297077,1.889799205297077,1.714878110761476,1.758996239738741,1.480637343383471,1.0162768231085817,1.0162768231085817,0.973007852816531,1.153904960290148,1.090143882296054,1.2680550797937569,1.2680550797937569,1.090143882296054,1.153904960290148,0.973007852816531,1.1305247270602286,1.1305247270602286,1.2221552171450047,1.68310743259345,1.450300126064872,0.8861910514652938,0.8861910514652938,1.450300126064872,1.68310743259345,1.2221552171450047,1.043326218094175,1.092828275377106,1.1250536953067125,1.0588388051270132,1.0122021533059686,1.0588388051270132,1.1250536953067125,1.092828275377106,1.043326218094175,1.011211521580555,1.1055024470224393,1.1280818309509624,1.0589747453688,1.0107108656520845,1.0589747453688,1.1280818309509624,1.1055024470224393,1.011211521580555,3.119423790605606,3.267457446886332,3.3637961771099687,3.1658414153733325,3.0264099247760425,3.1658414153733325,3.3637961771099687,3.267457446886332,3.119423790605606
2025-06-22 23:29:28,sampling,-1,7,27.740042562485524,27.488919795137928,27.969637155193762,28.13419158187038,28.093046345101712,28.138472030499223,22.876238553188738,22.176109062154335,26.66685562993455,25.109611158950617,5.866906601880963,6.118511739264776,6.680088776049417,5.280750750856791,5.966713235632722,4.6578632112782765,4.87468975742005,4.917275897426348,5.022388543014388,4.427535173772592,4.522524716647114,4.722651614579847,5.126997061406281,4.708740571497533,5.703697996844098,27.364531280110985,1.05,1.583637220309445,1.583637220309445,1.4509013249582607,1.7674501351394778,1.5858499422600385,2.3004848196897587,2.3004848196897587,1.5858499422600385,1.7674501351394778,1.4509013249582607,0.950852301537054,0.9508523015370538,0.9567098820979836,1.1770736318427089,0.9866121057435776,1.561095267395797,1.561095267395797,0.9866121057435776,1.1770736318427089,0.9567098820979836,0.995902692765978,0.995902692765978,1.192904997161741,1.7721982334407689,1.1866744140066132,1.303290637118831,1.303290637118831,1.1866744140066132,1.7721982334407689,1.192904997161741,1.103612584163023,0.9129787072175682,0.9646904771497382,1.098594002394896,1.0263992033258014,1.098594002394896,0.9646904771497382,0.9129787072175682,1.103612584163023,1.070619588426864,0.922853437369824,0.9666549705377864,1.1001957860346905,1.024330810331358,1.1001957860346905,0.9666549705377864,0.922853437369824,1.070619588426864,3.2996951578693525,2.72971230522587,2.8843134166723328,3.284697088059164,3.06883249946376,3.284697088059164,2.8843134166723328,2.72971230522587,3.2996951578693525
2025-06-22 23:29:37,sampling,-1,8,28.829042120723035,28.936365667906355,30.587864246276123,27.44893475868158,29.018034619225364,29.47179839884643,24.070682819193184,22.973241861270655,28.535822515115743,25.496485826274554,6.201770704429174,6.284910378294379,6.49938481319147,5.50557944558472,5.873676772014436,4.299084993624228,5.103959800400639,5.063956092162823,5.368387599294657,4.392590094097595,4.490013173336296,4.679716971552698,5.09249958770912,4.962697522028184,5.546276950514815,27.76469438020822,1.05,1.5475302704158596,1.5475302704158596,1.4298892609527891,1.7957546286358474,1.8071245592058909,2.169320519574597,2.169320519574597,1.8071245592058909,1.7957546286358474,1.4298892609527891,0.9287607336196454,0.9287607336196454,0.9364584351681224,1.1764364415821147,1.139017534784173,1.4540927271576516,1.4540927271576516,1.139017534784173,1.1764364415821147,0.9364584351681224,0.9583084886115936,0.9583084886115936,1.1433881761899325,1.738206849386852,1.5436433006215735,1.1269215317102073,1.1269215317102073,1.5436433006215735,1.738206849386852,1.1433881761899325,1.1864123821444703,1.0785099236863782,1.2350144692345992,1.1263258105489216,1.1164864596418866,1.1263258105489216,1.2350144692345992,1.0785099236863782,1.1864123821444703,1.1506643305603752,1.0909972510427663,1.237893161961925,1.126941459283341,1.1146758800743712,1.126941459283341,1.237893161961925,1.0909972510427663,1.1506643305603752,3.547250035469392,3.224634492008672,3.692552859732,3.3676033507995204,3.3381695091873684,3.3676033507995204,3.692552859732,3.224634492008672,3.547250035469392
2025-06-22 23:29:45,sampling,-1,9,28.791577402780245,29.520458900655658,30.32732691853324,29.725645439542244,28.58519306619481,28.730263980901317,23.14788590027703,23.975077682507877,26.875166460344072,24.068969110004467,6.089178858902725,6.117658680039626,6.706469584886588,5.199094301380011,6.139461665513659,4.4074967172262935,4.644274120005802,4.792397111158451,5.129431540597439,4.5813448531237455,4.536243545017498,4.832347004100946,4.929243475046407,4.704307125382248,5.308473497891332,27.189442533647547,1.05,1.6109877224703566,1.6109877224703566,1.525847516004932,1.6344956116164666,1.544588157766881,1.873849054463662,1.873849054463662,1.5445881577668803,1.6344956116164666,1.525847516004932,0.9635432347211528,0.9635432347211528,1.0146193342973928,1.0679574656543744,0.9702588439296644,1.2612351783185651,1.2612351783185654,0.9702588439296644,1.0679574656543744,1.0146193342973928,1.0145938174891131,1.0145938174891131,1.3333759408201693,1.4768684302178008,1.171642136798646,0.8826603708710157,0.8826603708710157,1.171642136798646,1.4768684302178008,1.3333759408201693,1.1755281509743851,1.062790923164144,1.1861248425433502,1.245530754024269,1.0458061499141256,1.245530754024269,1.1861248425433502,1.062790923164144,1.1755281509743851,1.1412621890250172,1.0746012137117138,1.1891031366288074,1.2464607865533712,1.043429992310731,1.2464607865533712,1.1891031366288074,1.0746012137117138,1.1412621890250172,3.514726282049599,3.1776193232628978,3.5464056561575203,3.7240391707900655,3.1268590672662517,3.7240391707900655,3.5464056561575203,3.1776193232628978,3.514726282049599
